0.0, 0.03589375972438144
2.0, 0.13101323778431465
4.0, 0.1896982094855745
6.0, 0.2371657790277448
8.0, 0.28210233547554525
10.0, 0.4157725779908925
17.0, 0.5061571147368844
19.0, 0.5607052796269096
21.0, 0.6221351851326167
23.0, 0.683854362621159
25.0, 0.732804254835439
27.0, 0.7985174748127517
29.0, 0.853201118478401
31.0, 0.9114653769817176
33.0, 1.0053734108671353
35.0, 1.0691302415711335
37.0, 1.110198104470354
39.0, 1.1506269181761355
41.0, 1.1960336992295069
43.0, 1.2479309192638397
45.0, 1.3183324303736554
48.0, 1.3815017738418147
50.0, 1.3935992449802843
58.0, 1.3780347773429613
60.0, 1.3728253064896623
62.0, 1.3676049386111504
64.0, 1.3623735359278601
66.0, 1.3553809363796752
68.0, 1.3483681757202663
70.0, 1.33957342706618
72.0, 1.3325142490809923
74.0, 1.3236606171183374
76.0, 1.314773573224515
78.0, 1.3058526568519149
80.0, 1.298691245598635
86.0, 1.2788825259735328
88.0, 1.2698221256606244
90.0, 1.2643687599111395
92.0, 1.2552510780218145
94.0, 1.2479309192638397
96.0, 1.2405875085035734
98.0, 1.2332207398617228
100.0, 1.2258305199815123
102.0, 1.2165596448736853
104.0, 1.2109794156914693
106.0, 1.2035184071806528
108.0, 1.1960336992295069
110.0, 1.1885252610938253
112.0, 1.1809930745519155
114.0, 1.173437133904599
116.0, 1.1658574459752111
120.0, 1.1544434336704168
122.0, 1.148716442609069
124.0, 1.1429761545656891
126.0, 1.1372225942109822
129.0, 1.1276039124899413
131.0, 1.1237461737640497
133.0, 1.1179486014216078
135.0, 1.1121379094596657
137.0, 1.1043699916154883
139.0, 1.0965789514123963
141.0, 1.0907205761766343
143.0, 1.0868078377012391
145.0, 1.0809280446458909
148.0, 1.0750354889703921
150.0, 1.0592601638550159
156.0, 1.047370335465381
169.0, 0.9851732790059269
171.0, 0.9709591796173926
173.0, 0.946455972856981
177.0, 0.9320861884450604
179.0, 0.9176627443925304
181.0, 0.9073286321153871
183.0, 0.8907414936248317
185.0, 0.8845052492401535
187.0, 0.880343038987365
191.0, 0.8636577699441407
193.0, 0.8573863111043791
195.0, 0.853201118478401
197.0, 0.8490126241849936
201.0, 0.8427238337313101
205.0, 0.8280229174810946
207.0, 0.8196062457736999
210.0, 0.8111785242999924
212.0, 0.8027403233964441
219.0, 0.7731326227467561
221.0, 0.766774841813661
223.0, 0.7625340293693251
225.0, 0.7540472676251948
227.0, 0.7434300310276347
229.0, 0.7370555051729468
231.0, 0.7306781919739502
233.0, 0.7264252450839636
235.0, 0.717916373341049
237.0, 0.709404122355413
239.0, 0.700889212733697
241.0, 0.6945017263396724
243.0, 0.6881134705026242
247.0, 0.6732063409431465
249.0, 0.6625591696298769
251.0, 0.6561719139262374
253.0, 0.6497858554543969
255.0, 0.6434013358611991
257.0, 0.6348916348011437
259.0, 0.628512056808203
261.0, 0.6263861145766116
263.0, 0.6157613785907688
265.0, 0.6072683654495246
267.0, 0.6009031285402618
278.0, 0.5649256365632404
280.0, 0.5585962167256106
282.0, 0.5501677482744046
285.0, 0.539650798089385
287.0, 0.5333512933788809
289.0, 0.5249652553096673
291.0, 0.5186862459475439
293.0, 0.5082425227849549
295.0, 0.5019897631620597
297.0, 0.4957476390025304
299.0, 0.48951658836678624
301.0, 0.48122651089430585
303.0, 0.4750230243058338
305.0, 0.4667713288415831
307.0, 0.4564897634689524
309.0, 0.4564897634689524
311.0, 0.4503392734733748
314.0, 0.43808198566338036
316.0, 0.43400968247437044
318.0, 0.42791433208389157
320.0, 0.41981241001581626
322.0, 0.413755507650561
324.0, 0.4077158982250631
326.0, 0.39768965710691173
328.0, 0.3936935136965182
330.0, 0.3877151435913017
333.0, 0.3797743521454395
335.0, 0.37186938247181117
337.0, 0.3659649013632676
339.0, 0.36204041636782747
341.0, 0.34450192397376833
345.0, 0.3367735267037249
347.0, 0.3290878588985767
349.0, 0.32144621720061445
351.0, 0.31764231476666926
353.0, 0.3100691708267818
355.0, 0.3063002613079838
357.0, 0.30066944497732234
359.0, 0.29506619091483727
362.0, 0.28763904840747545
365.0, 0.2802632873798409
367.0, 0.27294028587056685
369.0, 0.26748349421115813
371.0, 0.26205775298021566
373.0, 0.25666365740549363
375.0, 0.2513018066769484
377.0, 0.2459728039467376
379.0, 0.2406772563292208
382.0, 0.23541577490095938
384.0, 0.23018897470071648
386.0, 0.22499747472945672
388.0, 0.21813146353223242
390.0, 0.21302476024471984
392.0, 0.20627409798485877
394.0, 0.20125563340408137
396.0, 0.1962760515660092
398.0, 0.1896982094855745
400.0, 0.18481187084512093
402.0, 0.1799665817414118
404.0, 0.17357119003613264
406.0, 0.1688242513446742
408.0, 0.16100915258668808
410.0, 0.1579174575383519
412.0, 0.15179404763191096
414.0, 0.14575195925554157
416.0, 0.13831618928015463
418.0, 0.13246304758631167
420.0, 0.12526868129240504
422.0, 0.11821298520472252
424.0, 0.11129925308409094
430.0, 0.09144323672093671
432.0, 0.08513090952766479
434.0, 0.07776615894526
436.0, 0.06947116091472406
438.0, 0.06039492720006026
440.0, 0.0496767037626265
442.0, 0.038723778878247
447.0, 0.01654487042328816
449.0, 0.013620340504644297
451.0, 0.013620340504644297
457.0, 0.013620340504644297
